workId, aired, genres
"1372","Oct 5, 1996 to Sep 27, 1997","Action, Comedy, Police, Seinen"
"5306","Mar 25, 2010 to Feb 25, 2011","Action, Adventure, Magic, Martial Arts, Fantasy"
"36432","Oct 5, 2018 to Apr 5, 2019","Action, Magic, Sci-Fi, Super Power"
"18499","Oct 9, 2013 to Nov 7, 2014","Action, Magic, Comedy, Super Power, Supernatural, Shounen"
"1050","Nov 8, 2003 to Sep 30, 2005","Sci-Fi, Adventure, Comedy, Shounen"
"35459","Jun 2, 2017","Action, Comedy, Super Power, School, Shounen"
"2800","Oct 1, 1976 to Feb 2, 1979","Slice of Life, Drama, Shoujo"
"16934","Jun 19, 2013","Slice of Life, Comedy, Drama, Romance, School"
"18507","Jul 4, 2013 to Sep 26, 2013","Slice of Life, Comedy, Sports, Drama, School"
"364","Jan 8, 2005 to Sep 24, 2005","Mystery, Seinen"
"37349","Oct 7, 2018 to Dec 30, 2018","Action, Adventure, Fantasy"
"2409","Apr 2, 1999 to Sep 24, 1999","Adventure, Comedy, Fantasy, Magic"
"3165","Oct 18, 2007","Slice of Life, Comedy, School, Seinen"
"36754","Apr 2, 2018 to Sep 24, 2018","Demons, Supernatural"
"218","Oct 1, 1996 to Mar 25, 1997","Action, Comedy, Mecha, Military, Parody, Romance, Sci-Fi, Shounen, Space"
"33034","Nov 12, 2016","Slice of Life, Comedy, School, Seinen"
"31798","Apr 9, 2016 to Jun 25, 2016","Sci-Fi, Drama, Romance"
"8841","Jan 11, 2011 to Mar 30, 2011","Action, Comedy, Ecchi, Harem, Magic, Supernatural"
"33106","Mar 31, 2016","Music"
"6116","Apr 1, 2009 to Mar 25, 2012","Slice of Life, Comedy"
"2743","Jun 22, 2007","Parody, Comedy"
"32792","Apr 3, 2016 to Sep 11, 2016","Action, Drama, Mecha, Military, Sci-Fi, Space"
"22539","Jul 19, 2007","Slice of Life, Romance, Music, Drama"
"2835","Apr 9, 1982 to May 13, 1983","Adventure, Comedy, Romance, Shoujo, Shounen Ai"
"1873","Jun 5, 1983 to Feb 26, 1984","Adventure, Sports, Mecha, School, Sci-Fi, Shounen"
"8317","Aug 27, 2008","Comedy, Parody, School"
"10469","Jan 31, 2012","Comedy, Mystery, Parody, Shounen"
"7041","Nov 3, 2008 to Jan 5, 2009","Comedy, Parody, School"
"5118","Feb 14, 2009 to May 8, 2009","Comedy, Parody"
"8995","Nov 23, 2011 to Oct 24, 2012","Action, Adventure, Magic, Martial Arts, Fantasy"
"814","Jan 29, 2005","Comedy, Sports, Shounen"
"567","Oct 13, 1999 to Mar 27, 2003","Action, Sci-Fi, Mystery, Psychological, Mecha"
"691","Oct 16, 1989 to Sep 21, 1992","Action, Slice of Life, Martial Arts, Sports, Comedy, Romance, Drama"
"481","Apr 18, 2000 to Sep 29, 2004","Adventure, Game, Shounen"
"36951","Oct 26, 2018","Action, Adventure, Comedy, Demons, Martial Arts, Shounen, Supernatural"
"22729","Jul 6, 2014 to Sep 21, 2014","Action, Military, Sci-Fi, Mecha"
"32828","Jul 5, 2016 to Sep 20, 2016","Comedy, Slice of Life, Seinen"
"34618","Oct 8, 2017 to Dec 24, 2017","Slice of Life, Comedy"
"14967","Jan 11, 2013 to Mar 29, 2013","Harem, Slice of Life, Comedy, Romance, School"
"14345","Oct 4, 2012 to Dec 20, 2012","Action, Sci-Fi, Psychological, Seinen"
"2768","Oct 26, 2007","Action, Fantasy, Magic, Comedy, Romance, Music, Drama"
"35756","Apr 5, 2018 to Jun 21, 2018","Comedy, Slice of Life"
"6573","Oct 9, 2009 to Dec 25, 2009","Action, Sci-Fi, Mystery, Super Power"
"1356","Mar 12, 1987 to Feb 18, 1988","Action, Drama, Martial Arts, Super Power"
"9366","May 11, 2011","Comedy, School, Shoujo"
"3449","Nov 23, 2005 to Mar 29, 2006","Slice of Life, Comedy, Supernatural, Drama"
"1095","Jul 15, 1989","Military, Police, Drama, Mecha"
"2458","Mar 1, 1989 to Apr 1, 1991","Magic, Comedy, Romance, School, Drama"
"37475","Oct 6, 2018 to Dec 22, 2018","Action, Comedy, Romance, School, Shounen"
"2971","Oct 26, 2007 to Mar 28, 2008","Adventure, Comedy, Demons, Fantasy, Shoujo"
"5713","Jun 23, 2009","Comedy, Slice of Life"
"7651","Dec 12, 2009","Drama, Historical, Psychological, Seinen"
"34514","Dec 9, 2016 to Feb 2, 2017","Action, Adventure, Fantasy, Game, Kids"
"166","Jun 12, 2004 to Dec 25, 2004","Historical, Mecha, Samurai, Sci-Fi"
"18523","Jul 3, 2013 to Sep 25, 2013","Action, Comedy, Fantasy, Parody, Shounen"
"2098","Nov 2, 1996","Ecchi, Slice of Life, Fantasy, Magic, Comedy, Romance, Drama, Shounen"
"34547","Jul 8, 2017 to Dec 23, 2017","Adventure, Historical, Drama, Fantasy, Shounen"
"14189","Nov 28, 2012","Horror, Mystery, Romance, School, Shounen, Supernatural"
"10731","Sep 3, 2011","Action, Comedy, Sports, School, Shounen"
"2203","Oct 13, 1982 to Mar 30, 1983","Action, Adventure, Drama, Sci-Fi, Space"
"21435","Jul 9, 2014 to Dec 24, 2014","Adventure, Comedy, Slice of Life"
"35672","Jul 3, 2018 to Sep 25, 2018","Adventure, Comedy, Slice of Life"
"24627","Dec 17, 2014 to May 15, 2015","Comedy, Romance, School, Shounen"
"18497","Oct 6, 2013 to Dec 29, 2013","Action, Comedy, Magic, Shounen, Super Power, Supernatural"
"11235","Jan 6, 2012 to Mar 30, 2012","Slice of Life, Comedy, Romance, School"
"2889","Dec 22, 2007","Action, Adventure, Comedy, Super Power, Supernatural, Shounen"
"33929","Apr 4, 2017","Action, Comedy, School, Shounen, Super Power"
"31553","Mar 30, 2016","Super Power, Drama, School"
"27601","Sep 17, 2014","Comedy, Drama, Romance, School, Slice of Life"
"8687","Apr 22, 2005 to ?","Comedy, Kids, Sci-Fi, Shounen"
"14837","Mar 30, 2013","Action, Adventure, Fantasy, Martial Arts, Shounen, Super Power"
"17187","Jun 22, 2013","Mecha, Police, Psychological, Sci-Fi"
"4060","Oct 21, 1987 to Mar 30, 1988","Adventure, Comedy, Kids, Magic, Fantasy"
"379","Oct 8, 1999 to Mar 31, 2000","Comedy, Parody, Sci-Fi, Shounen"
"28607","Jul 3, 2015 to Oct 9, 2015","Comedy, Historical, Parody"
"3392","Mar 25, 2007","Harem, Music, Romance, School, Shoujo"
"15813","Dec 28, 2013","Fantasy, Magic"
"8100","Oct 8, 2010","Action, Sci-Fi, Psychological"
"14527","Oct 11, 2012 to Dec 27, 2012","Action, Comedy, Ecchi, Martial Arts, School, Shounen, Super Power"
"34136","Nov 18, 2016","Sci-Fi, Drama, Romance, School, Shoujo"
"8476","Oct 5, 2010 to Dec 28, 2010","Demons, Historical, Military, Romance, Seinen, Supernatural"
"13587","Aug 22, 2012","Sci-Fi, Adventure, Mystery, Super Power, Supernatural, School"
"10257","Apr 9, 2011 to Mar 31, 2012","Slice of Life, Sports, Music, Shoujo"
"3420","Jan 6, 2008 to Mar 23, 2008","Psychological, Supernatural, Drama, Thriller, Fantasy"
"1913","Jan 21, 1994 to Jan 24, 1997","Action, Comedy, School"
"2923","Oct 6, 2007 to Sep 27, 2008","Comedy, Magic, School, Shoujo"
"5262","Oct 4, 2008 to Sep 25, 2009","Comedy, Magic, School, Shoujo"
"5958","Oct 5, 2009 to Dec 28, 2009","Sci-Fi, Harem, Comedy, Supernatural, Romance, Ecchi, Shounen"
"7858","Sep 9, 2010","Sci-Fi, Harem, Comedy, Supernatural, Ecchi, Shounen"
"15731","Jul 3, 2013 to Sep 18, 2013","Comedy, Drama, Slice of Life"
"200","Apr 6, 2002 to Mar 29, 2003","Comedy, Magic, Romance, Shounen"
"3613","Apr 11, 2008 to Jun 27, 2008","Action, Military, Comedy, Romance"
"1459","Feb 18, 1992 to Feb 2, 1993","Action, Adventure, Space, Mecha, Romance, Military, Drama, Sci-Fi, Shounen"
"1651","Oct 14, 1978 to Apr 7, 1979","Action, Military, Sci-Fi, Adventure, Space, Drama"
"35626","May 9, 2017 to Sep 22, 2017","Action, Adventure, Demons, Romance, Martial Arts, Fantasy"
"33302","Sep 9, 2016","Comedy, Sports, Drama, Shounen"
"102","Apr 3, 2004 to Oct 9, 2004","Comedy, Drama, Romance, Shoujo"
"586","Jan 13, 2006 to Mar 24, 2006","Mystery, Historical, Horror, Fantasy"
"1686","Dec 16, 2006","Action, Adventure, Comedy, Super Power, Supernatural, Shounen"
"12187","Nov 26, 2011","Comedy, Supernatural"
"8888","Jul 16, 2012","Action, Mecha, Military, Sci-Fi"
"2392","Mar 4, 2006","Adventure, Comedy, Kids"
"1394","Aug 1, 1996 to Jul 25, 1997","Drama, Sci-Fi, Shounen, Sports"
"10765","2002","Game, Comedy, Supernatural, Shounen"
"2037","Oct 2, 1992 to Dec 3, 1993","Comedy, Fantasy, Magic, Romance, School, Shoujo"
"36884","Apr 13, 2018 to Jun 29, 2018","Comedy, Drama, Fantasy, Military"
"5291","Oct 11, 2008","Martial Arts"
"34933","Jul 1, 2017 to Sep 23, 2017","Drama, Game, Mystery, Psychological, School, Shounen"
"1289","Nov 22, 1990 to Apr 23, 1992","Sci-Fi, Comedy, Police, Mecha"
"32949","Jan 13, 2017 to Mar 31, 2017","Drama, Romance, Ecchi, School, Seinen"
"98","Sep 30, 2004 to Mar 31, 2005","Action, Comedy, Drama, Fantasy, Magic, Mecha, Romance, School, Shoujo Ai"
"593","Oct 6, 1999 to Mar 29, 2000","Drama, Mecha, Military, Psychological, Sci-Fi, Space"
"32566","Dec 4, 2015","Action, Adventure, Supernatural"
"6187","Aug 10, 2009","Comedy, Josei, Music, Romance, Slice of Life"
"1047","Jul 15, 1995","Drama, Music, Sci-Fi"
"10020","Feb 22, 2011 to May 31, 2011","Slice of Life, Comedy"
"5671","Apr 6, 2009 to Sep 28, 2009","Game, School, Slice of Life"
"5854","Apr 13, 2008 to May 3, 2008","Action, Adventure, Drama, Historical, Romance"
"30736","Apr 8, 2017 to Sep 30, 2017","Action, Adventure, Demons, Supernatural, Magic, Fantasy"
"8557","Oct 5, 2010 to Dec 21, 2010","Comedy, Shounen, Slice of Life"
"13267","Aug 8, 2012 to Sep 8, 2014","Slice of Life, Comedy, Shounen"
"5712","Oct 10, 1991 to Mar 26, 1992","Kids, Slice of Life, Adventure, Fantasy"
"3712","Jul 7, 2008 to Sep 22, 2008","Action, Adventure, Harem, Comedy, Magic, Romance, Ecchi, Fantasy, School"
"29","Oct 8, 2004 to Apr 1, 2005","Action, Military, Sci-Fi, Historical, Drama, Seinen"
"37924","Jul 9, 2018 to Dec 17, 2018","Comedy, School, Slice of Life"
"24919","Jan 31, 2015","Action, Sci-Fi, Seinen"
"1681","Jul 8, 2006","Action, Adventure, Fantasy, Kids, Magic, Supernatural"
"36934","Apr 3, 2018 to Apr 2, 2019","Action, Sports, Shounen"
"1069","Jun 4, 1977 to Mar 25, 1978","Action, Adventure, Mecha, Drama, Sci-Fi, Shounen"
"13349","Jul 3, 2012 to Sep 25, 2012","Comedy, Historical, Josei, Romance"
"1474","Jun 17, 1989","Action, Comedy, Mystery, Shounen"
"1479","Apr 23, 1999","Shounen"
"6231","Apr 18, 2009","Mystery, Shounen"
"9786","Jul 28, 2006","Adventure, Comedy, Mystery, Police, Shounen"
"901","Mar 6, 1993","Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen"
"1747","Nov 24, 2006 to May 23, 2008","Action, Sci-Fi, Adventure, Space"
"19195","Sep 6, 2014","Mecha, Police, Psychological, Sci-Fi"
"15613","Jan 6, 2013 to Mar 31, 2013","Action, Demons, Supernatural, Fantasy, Shoujo"
"34281","Apr 17, 2018 to Jul 3, 2018","Action, Ecchi, Romance, Comedy, Harem, School, Demons"
"35413","Oct 8, 2017 to Dec 24, 2017","Comedy, Romance"
"12679","Jul 6, 2012 to Sep 28, 2012","Slice of Life, Comedy, Shounen"
"22763","Sep 28, 2013","Drama, Mystery, Seinen, Supernatural"
"34318","Jan 1, 2014","Music, Super Power, Supernatural, Romance"
"20541","Jan 9, 2014 to Mar 27, 2014","Slice of Life, Comedy, Romance, School"
"3199","Jan 16, 1994 to Dec 18, 1994","Slice of Life, Adventure"
"1212","Apr 12, 2006 to Dec 6, 2006","Adventure, Mecha, Sci-Fi, Shounen"
"32026","Jan 29, 2016","Comedy, Parody"
"23281","Oct 10, 2014 to Dec 19, 2014","Action, Sci-Fi, Police, Psychological"
"34549","Feb 18, 2017 to Feb 25, 2017","Adventure, Fantasy"
"2596","Oct 18, 2007 to Apr 4, 2008","Mystery, Psychological, Sci-Fi, Supernatural"
"1642","Jul 2, 2005 to Jun 24, 2006","Fantasy, Magic, Shoujo"
"11889","Jun 28, 2012","Music, Comedy, Drama"
"9047","Sep 26, 2010","Action, Sci-Fi, Super Power"
"24365","May 28, 2014","Comedy, School, Seinen"
"33094","Oct 1, 2016 to Dec 24, 2016","Slice of Life, Comedy"
"6408","May 1, 2010","Mystery, Drama, Romance, School"
"59","Apr 3, 2002 to Sep 25, 2002","Sci-Fi, Comedy, Drama, Romance, Ecchi, Seinen"
"24655","Aug 22, 2015","Harem, Romance, Sci-Fi"
"3213","Jul 16, 1980 to Apr 1, 1981","Action, Comedy, Shounen, Sports"
"852","Sep 10, 1995 to Sep 1, 1996","Slice of Life, Comedy, Drama, Romance, Shoujo"
"35889","Jan 12, 2018 to Mar 30, 2018","Action"
"6895","Apr 4, 2010 to Jun 20, 2010","Action, Historical, Supernatural, Drama, Samurai, Josei"
"3652","Feb 25, 2009 to Aug 21, 2009","Mystery, Comedy, Psychological, Supernatural, Thriller"
"1773","Mar 11, 2006","Action, Adventure, Martial Arts"
"36824","Nov 24, 2017 to Jun 22, 2018","Comedy, Historical, Supernatural, Romance"
"142","Feb 13, 1999 to Jan 29, 2000","Adventure, Comedy, Demons, Drama, Fantasy, Magic, Mystery, Romance, Shoujo"
"6604","Jul 5, 2009 to Jun 26, 2010","Comedy, Slice of Life"
"9834","Jan 11, 2011 to Apr 5, 2011","Sci-Fi, Comedy, Shounen"
"32526","Jul 2, 2016 to Sep 24, 2016","Music, Slice of Life, School"
"435","Oct 17, 1994 to Mar 13, 1995","Adventure, Comedy, Drama, Fantasy, Magic, Mecha, Romance, Shoujo"
"12053","Sep 29, 2012","Action, Psychological, Sci-Fi"
"35828","Jan 12, 2018 to Mar 30, 2018","Comedy, Slice of Life, Supernatural"
"10075","Jan 1, 2011","Action, Comedy, Super Power, Martial Arts, Shounen"
"8246","Jul 31, 2010","Action, Comedy, Martial Arts, Shounen, Super Power"
"490","Jul 4, 2005 to Dec 26, 2005","Comedy, Parody, School"
"327","Sep 30, 2002 to Mar 24, 2003","Comedy, Magic, Fantasy, Shoujo"
"64","Oct 8, 2004 to Dec 24, 2004","Action, Comedy, Drama, Magic, Seinen"
"131","Apr 2, 2004 to Sep 24, 2004","Action, Adventure, Comedy, Fantasy, Josei"
"879","Apr 3, 2006 to Sep 25, 2006","Military, Drama, Magic, Romance, Fantasy, Shoujo Ai"
"1728","Apr 1, 2001 to Mar 31, 2002","Comedy, Slice of Life, Shoujo"
"1072","Mar 2, 2002 to Jul 1, 2006","Action, Historical, Fantasy, Mecha"
"5538","Nov 24, 2008","Adventure, Slice of Life, Supernatural, Fantasy, Shounen"
"3974","Jul 5, 2008 to Sep 27, 2008","Action, Sci-Fi, Comedy"
"11553","Dec 21, 2011","Slice of Life, Comedy, Romance, School"
"28285","Mar 25, 2015","Action, Harem, Comedy, Supernatural, Magic, Romance, Ecchi, Fantasy, School, Shounen"
"36910","Dec 29, 2017 to Oct 5, 2018","Action, Historical, Supernatural, Martial Arts, Fantasy"
"28771","Apr 23, 2016","Adventure, Game, Shounen"
"5075","Feb 5, 1994 to Jan 28, 1995","Action, Adventure, Police, Mecha, Sci-Fi"
"37976","Oct 4, 2018 to Dec 20, 2018","Music, Comedy, Supernatural"
"2548","Jan 11, 1987 to Dec 27, 1987","Drama, Historical, Slice of Life"
"35821","Jul 6, 2018 to Sep 21, 2018","Comedy, Seinen"
"1477","Jan 5, 1996","Action, Comedy, Mystery, Shounen"
"1368","Mar 15, 2006","Police, Comedy, Mystery, Shounen"
"34299","Feb 25, 2017","Action, Adventure, Comedy, Drama"
"5096","Mar 8, 2008","Adventure, Comedy, Fantasy, Kids, Shounen"
"6922","Jan 23, 2010","Action, Fantasy, Magic, Supernatural"
"18465","Jul 7, 2013 to Sep 29, 2013","Slice of Life, Comedy, Parody"
"31158","Oct 28, 2015 to Dec 25, 2015","Comedy, Historical, Parody"
"5228","Oct 3, 2008","Action, Cars, Sports, Drama, Seinen"
"2330","Oct 5, 1999 to Mar 28, 2000","Adventure, Fantasy, Comedy"
"9023","Apr 7, 2010 to Jun 2, 2010","Comedy"
"5710","Mar 7, 2009","Comedy"
"10209","Jun 10, 2011 to Apr 24, 2012","Action, Harem, Comedy, Supernatural, Magic, Ecchi"
"1241","Dec 25, 2005","Space, Mecha, Military, Drama, Sci-Fi"
"36043","Dec 8, 2017","Game, Comedy, Romance"
"24227","Oct 3, 2014 to Apr 3, 2015","Comedy, Harem, Romance, School, Shounen"
"28497","Jul 5, 2015 to Sep 20, 2015","Action, Adventure, Fantasy, Magic, Mystery"
"5277","Jul 4, 2010 to Sep 26, 2010","Action, Harem, Comedy, Super Power, Ecchi"
"15793","Jul 5, 2013 to Sep 27, 2013","Action, Music, Sci-Fi"
"696","Apr 2, 1995 to Sep 24, 1995","Sci-Fi, Harem, Space, Comedy, Romance, Shounen"
"2337","Apr 8, 2004 to Sep 30, 2004","Sci-Fi, Adventure, Historical, Drama, Mecha, Shounen"
"1911","Oct 1, 2006","Comedy, Mecha, Shounen"
"1919","Sep 24, 1985 to Jun 21, 1991","Sci-Fi, Adventure, Comedy"
"156","Oct 3, 2001 to Mar 27, 2002","Action, Super Power, Drama, Magic, Romance, Fantasy, Shoujo"
"1195","Jul 3, 2006 to Sep 25, 2006","Action, Adventure, Harem, Comedy, Magic, Romance, Ecchi, Fantasy, School"
"11759","Apr 7, 2012 to Sep 22, 2012","Action, Game, Sci-Fi, Romance, School"
"22839","Feb 25, 2014","Slice of Life, School"
"26349","Oct 3, 2014 to Dec 26, 2014","Slice of Life, Comedy, Romance, Seinen"
"17641","Dec 6, 2013","Sci-Fi, Harem, Comedy, Romance, School"
"7045","Mar 4, 2000","Adventure, Comedy, Fantasy, Historical, Kids, Shounen"
"356","Jan 7, 2006 to Jun 17, 2006","Action, Supernatural, Magic, Romance, Fantasy"
"134","Oct 9, 2003 to Feb 19, 2004","Action, Psychological, Military, Drama, Sci-Fi"
"35321","Aug 4, 2017","School, Shounen, Sports"
"37109","Jun 27, 2018","Slice of Life, Fantasy, Seinen"
"5998","Aug 22, 2009","Fantasy"
"1021","Apr 20, 1999 to Mar 25, 2000","Drama, Music, Romance, Shoujo"
"37447","Oct 11, 2018 to ?","Adventure, Mystery, Shounen"
"207","Jun 30, 1990 to Nov 23, 1991","Action, Adventure, Fantasy, Magic, Shounen, Supernatural"
"3468","Apr 4, 2004 to Oct 23, 2004","Drama, Romance, School, Shoujo, Shoujo Ai, Slice of Life"
"9181","Oct 6, 2010 to Dec 22, 2010","Sci-Fi, Harem, Comedy, Ecchi, School, Shounen"
"31","Mar 15, 1997","Drama, Mecha, Psychological, Sci-Fi"
"2680","Oct 1, 2006 to Oct 29, 2006","Adventure, Fantasy, Shounen"
"130","Oct 2, 2003 to Mar 25, 2004","Action, Adventure, Comedy, Drama, Fantasy, Josei"
"3674","Jan 1, 2008","Comedy, Parody, School"
"25","Oct 6, 2004 to Mar 30, 2005","Action, Adventure, Comedy, Ecchi, Sci-Fi, Shounen"
"1577","Sep 24, 1994 to Nov 25, 1995","Action, Comedy, Police, Seinen"
"21737","Jun 7, 2014","Comedy, Drama, Slice of Life"
"1006","Apr 20, 1996","Action, Space, Comedy, Romance, School, Sci-Fi, Shounen"
"12015","Sep 22, 2012","Action, Super Power, Comedy, Mystery"
"34792","May 19, 2017","Adventure, Music, Supernatural, Fantasy"
"3972","Apr 2, 2008 to Mar 30, 2011","Action, Game, Shounen"
"8676","Jul 2, 2010 to Dec 24, 2010","Slice of Life, Comedy, Romance, School"
"5251","Dec 13, 1996","Action, Comedy, School"
"18893","Oct 8, 2013 to Dec 24, 2013","Action, Sci-Fi, Seinen"
"5244","May 7, 2006","Fantasy, Sci-Fi, Shounen, Slice of Life"
"11633","Jul 8, 2013 to Sep 9, 2013","Action, Comedy, Demons, Seinen, Supernatural, Vampire"
"4186","Jan 11, 2009 to Jun 21, 2009","Action, Adventure, Fantasy, School, Sci-Fi"
"4037","Jun 26, 1998","Action, Adventure, Comedy, Drama, Sci-Fi, Space"
"21395","Apr 19, 2014","Sci-Fi, Comedy, Seinen"
"13837","Apr 14, 2012","Comedy, Mystery, Police, Shounen, Sports"
"33672","Mar 4, 2017","Adventure, Comedy, Fantasy, Kids, Shounen"
"36491","Jan 7, 2017 to Apr 1, 2017","Action, Adventure, Comedy, Supernatural, Romance"
"906","Jul 15, 1995","Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen"
"17535","Feb 15, 2013","Fantasy, Magic, Shounen"
"6291","Jul 6, 2005","Action, Military, Adventure, Mecha"
"23311","Oct 4, 2014 to Mar 28, 2015","Action, Demons, Supernatural, Magic, Fantasy"
"4061","Oct 2, 1988 to Mar 26, 1989","Adventure, Comedy, Fantasy, Kids, Magic"
"6399","May 27, 2009","Music"
"389","Mar 25, 2005 to Oct 26, 2007","Action, Sci-Fi, Super Power, Fantasy"
"14575","Oct 5, 2012","Comedy, Slice of Life"
"35078","Jan 7, 2018 to Mar 25, 2018","Slice of Life, Comedy, Shounen"
"31414","Jan 10, 2016 to Jun 26, 2016","Comedy, Romance, School, Shoujo, Slice of Life"
"27787","Apr 10, 2015 to Jun 26, 2015","Comedy, Harem, Romance, School, Shounen"
"5252","Nov 24, 2008","Action, Fantasy, Comedy, Super Power, Shounen"
"9124","Dec 22, 2010","Comedy, Seinen, Sports"
"1060","Aug 1, 1999 to Oct 1, 1999","Comedy, Ecchi, Seinen"
"34300","Sep 2, 2016 to Nov 4, 2016","Action, Magic, Fantasy, School"
"165","Jan 21, 2002 to Sep 10, 2002","Action, Drama, Mecha, Music, Mystery, Psychological, Romance, Sci-Fi"
"13391","Nov 15, 2014","Action, Sci-Fi, Mecha"
"792","Aug 1, 1992","Adventure, Comedy, Shounen"
"5355","Apr 2, 2009 to Jun 18, 2009","Action, Historical, Martial Arts, Samurai, Super Power"
"21573","Jul 4, 2015 to Sep 26, 2015","Action, Music, Sci-Fi"
"5233","Jan 12, 2009 to Apr 6, 2009","Adventure, Comedy, Fantasy"
"31680","Apr 6, 2016 to Jun 8, 2016","Slice of Life, Comedy, Drama, Romance, Shounen Ai"
"2014","Apr 7, 2001 to Sep 29, 2001","Action, Comedy, Police, Shounen"
"31297","Dec 25, 2015","Action, Mystery, Horror, Psychological, Supernatural, Drama"
"181","Oct 5, 2001 to Jan 18, 2002","Action, Ecchi, Mecha, Sci-Fi, Shounen, Space"
"2608","Jun 15, 2007 to Sep 13, 2008","Action, Cars, Seinen, Sports"
"183","May 6, 2002 to Feb 3, 2003","School, Shounen, Sports"
"798","Jan 9, 2006 to Mar 27, 2006","Drama, Military, Seinen"
"36848","Dec 21, 2017 to Apr 5, 2018","Harem, Comedy, Romance, School"
"12149","Apr 29, 2012 to Jul 22, 2012","Music, Sci-Fi"
"1327","Nov 7, 1993 to Dec 25, 1994","Action, Comedy, Drama, Romance, School, Shounen, Sports"
"38002","Nov 28, 2018 to Dec 21, 2018","Comedy"
"10479","Jun 29, 2011 to Sep 26, 2012","Action, Comedy, Supernatural, Demons, School, Shounen"
"29067","Apr 3, 2015 to Jun 26, 2015","Slice of Life, Comedy, Romance, Seinen"
"17121","Feb 10, 2013","Drama, Slice of Life"
"10703","May 30, 2011","Adventure, Police, Comedy, Mystery, Shounen"
"2649","Mar 4, 2000","Comedy, Fantasy, Kids, Sci-Fi, Shounen"
"31389","Oct 7, 2015","Action, Supernatural, Magic, Fantasy"
"1391","Mar 15, 1991 to Dec 20, 1991","Adventure, Sci-Fi, Shounen, Sports"
"551","Jul 24, 2001 to Dec 25, 2001","Action, Sports, Martial Arts, Shounen"
"35376","Oct 8, 2017 to Dec 24, 2017","Comedy, School, Seinen, Slice of Life"
"33241","Jun 7, 2016 to Jun 18, 2016","Slice of Life, Romance"
